Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
94,4.12,4.84,4.86,0.040799998,8.9,0.0,80.1,2.77,893.0,13.9,2668.0,51.0,17.0,0.4499998
95,3.52,3.92,3.94,0.033299997,9.5,0.0,97.4,2.23,1010.0,7.2,2669.0,51.0,18.0,-0.1500001
96,3.34,4.77,3.65,0.043899998,15.2,0.0,86.5,2.25,958.0,16.7,2670.0,51.0,19.0,-0.33000016
97,3.77,4.32,4.02,0.0454,14.0,0.0,81.2,3.34,1056.0,10.9,2671.0,51.0,20.0,0.099999905
98,4.37,3.89,3.86,0.0341,16.6,0.0,77.2,2.69,895.0,14.6,2672.0,51.0,21.0,0.6999998
99,3.69,4.42,4.06,0.0479,3.4,0.0,86.5,2.16,1066.0,3.6,2673.0,51.0,22.0,0.01999998
100,3.37,4.72,4.86,0.0471,15.0,0.0,70.8,2.71,1097.0,3.8,2674.0,51.0,23.0,-0.3000002
101,3.17,3.41,4.71,0.0322,8.3,0.0,74.9,2.38,827.0,15.2,2675.0,51.0,24.0,-0.5
102,3.43,3.15,4.07,0.0349,11.0,0.0,74.8,3.17,929.0,14.6,2676.0,51.0,25.0,-0.24000001
103,3.21,3.17,3.8,0.0438,5.5,0.0,92.4,2.67,920.0,7.8,2677.0,51.0,26.0,-0.46000004
104,3.79,3.63,3.98,0.0332,12.0,0.0,99.6,2.98,911.0,10.0,2678.0,51.0,27.0,0.119999886
105,4.36,4.65,3.41,0.0397,9.8,0.0,86.1,2.06,1095.0,11.0,2679.0,51.0,28.0,0.69000006
106,3.62,4.63,4.14,0.03,15.0,0.0,87.7,3.35,988.0,13.8,2680.0,51.0,29.0,-0.05000019
107,4.69,4.97,3.39,0.044299997,8.5,0.0,91.9,2.48,1004.0,15.3,2681.0,51.0,30.0,1.02
108,3.84,4.4,4.66,0.0321,6.9,0.0,78.4,2.74,905.0,12.8,2682.0,51.0,31.0,0.16999984
109,4.93,3.64,3.84,0.0341,15.0,0.0,95.8,3.33,1067.0,12.2,2683.0,51.0,32.0,1.2599998
110,4.71,4.98,4.77,0.0365,16.1,0.0,89.2,2.29,933.0,10.9,2684.0,51.0,33.0,1.04
111,3.25,4.66,3.15,0.0496,10.9,0.0,98.0,2.61,993.0,9.0,2685.0,51.0,34.0,-0.42000008
112,3.01,3.46,4.39,0.030299999,12.1,0.0,81.4,2.33,1002.0,5.4,2686.0,51.0,35.0,-0.6600001
113,4.96,4.98,3.83,0.032899998,10.8,0.0,81.8,2.48,944.0,8.0,2687.0,51.0,36.0,1.29
114,4.0,4.72,4.21,0.040799998,9.9,0.0,79.7,2.05,901.0,14.3,2688.0,51.0,37.0,0.32999992
115,4.0,4.26,4.75,0.045100003,8.4,0.0,87.8,2.79,889.0,8.7,2689.0,51.0,38.0,0.32999992
116,3.23,4.55,4.98,0.0433,8.3,0.0,83.3,2.9,1065.0,6.3,2690.0,51.0,39.0,-0.44000006
117,3.05,3.57,3.68,0.0376,15.9,0.0,87.8,2.93,1041.0,9.8,2691.0,51.0,40.0,-0.6200001
118,3.67,4.79,3.29,0.0419,4.4,0.0,76.5,2.82,896.0,12.0,2692.0,51.0,41.0,0.0
119,3.7,3.86,3.75,0.0399,14.2,0.0,70.6,2.56,822.0,4.1,2693.0,51.0,42.0,0.029999971
120,4.32,4.65,4.56,0.049200002,3.7,0.0,79.4,2.77,907.0,17.0,2694.0,51.0,43.0,0.6500001
121,3.39,3.91,4.96,0.0432,13.5,0.0,95.3,3.07,827.0,10.7,2695.0,51.0,44.0,-0.27999997
122,4.52,3.72,4.18,0.033800002,16.5,0.0,87.7,2.29,939.0,15.6,2696.0,51.0,45.0,0.8499999
123,4.13,3.37,3.94,0.033299997,9.5,0.0,73.2,2.18,1050.0,5.4,2697.0,51.0,46.0,0.46000004
124,3.44,4.2,3.45,0.0344,16.1,0.0,91.5,3.27,957.0,4.2,2698.0,51.0,47.0,-0.23000002
125,3.16,3.89,4.34,0.0458,8.6,0.0,77.6,2.14,1098.0,17.1,2699.0,51.0,48.0,-0.51
126,4.97,3.98,3.99,0.0342,6.9,0.0,86.2,2.86,1064.0,11.0,2813.0,54.0,6.0,1.2999997
127,3.12,4.74,3.91,0.048800003,4.3,0.0,89.6,3.19,1096.0,5.2,2814.0,54.0,7.0,-0.5500002
128,4.09,3.65,3.19,0.048899997,13.0,0.0,99.2,2.13,991.0,11.6,2815.0,54.0,8.0,0.42000008
129,4.69,3.36,4.28,0.032899998,7.4,0.0,78.1,2.02,953.0,16.6,2816.0,54.0,9.0,1.02
130,3.85,4.06,4.15,0.045700002,12.9,0.0,98.6,2.01,802.0,10.8,2817.0,54.0,10.0,0.17999983
131,4.56,3.32,4.86,0.045100003,3.6,0.0,83.6,2.88,802.0,11.7,2818.0,54.0,11.0,0.88999987
132,4.25,3.02,3.54,0.0482,14.2,0.0,75.5,2.93,885.0,12.8,2819.0,54.0,12.0,0.5799999
133,4.46,4.12,3.81,0.049000002,11.4,0.0,80.0,2.63,875.0,13.0,2820.0,54.0,13.0,0.78999996
134,4.87,4.43,3.31,0.0322,7.9,0.0,76.6,2.75,829.0,8.3,2821.0,54.0,14.0,1.1999998
135,4.86,3.8,3.32,0.035,15.8,0.0,75.9,2.78,1023.0,16.8,2822.0,54.0,15.0,1.19
136,4.68,3.85,4.37,0.0398,13.9,0.0,91.7,2.83,896.0,17.4,2823.0,54.0,16.0,1.0099998
137,4.79,4.23,3.56,0.0448,12.1,0.0,92.1,3.12,867.0,11.1,2824.0,54.0,17.0,1.1199999
138,3.51,4.08,3.57,0.0368,9.6,0.0,99.1,2.57,882.0,12.0,2825.0,54.0,18.0,-0.16000009
139,3.65,4.73,3.78,0.0327,17.0,0.0,86.8,2.88,1088.0,5.5,2826.0,54.0,19.0,-0.01999998
140,4.04,3.62,4.85,0.035099998,16.7,0.0,75.1,2.96,848.0,14.8,2827.0,54.0,20.0,0.3699999
141,3.3,4.68,4.94,0.0424,5.3,0.0,97.1,2.53,896.0,14.0,2828.0,54.0,21.0,-0.37000012
142,3.31,4.38,4.35,0.0368,14.1,0.0,76.9,2.39,1094.0,5.4,2829.0,54.0,22.0,-0.36000013
143,4.54,3.27,4.61,0.0477,5.5,0.0,96.5,3.3,962.0,4.8,2830.0,54.0,23.0,0.8699999
144,4.17,4.0,3.81,0.046,3.0,0.0,78.8,2.69,1003.0,10.9,2831.0,54.0,24.0,0.5
145,4.75,3.04,3.74,0.0444,4.7,0.0,89.1,2.45,968.0,5.1,2832.0,54.0,25.0,1.0799999
146,3.8,3.76,4.27,0.045500003,9.5,0.0,72.5,3.41,867.0,9.1,2833.0,54.0,26.0,0.12999988
147,4.62,3.51,4.69,0.04,6.7,0.0,75.3,2.25,800.0,3.7,2834.0,54.0,27.0,0.9499998
148,3.24,4.67,4.63,0.0383,16.3,0.0,93.8,2.45,884.0,9.0,2835.0,54.0,28.0,-0.43000007
149,3.75,4.46,4.31,0.0308,9.4,0.0,83.7,2.22,895.0,4.1,2836.0,54.0,29.0,0.07999992
150,4.94,4.39,4.17,0.0418,4.2,0.0,78.2,3.24,1071.0,12.3,2837.0,54.0,30.0,1.27
151,4.93,4.96,3.85,0.0308,17.8,0.0,98.0,2.84,941.0,6.1,2838.0,54.0,31.0,1.2599998
152,4.01,3.06,3.52,0.035,7.0,0.0,90.0,2.68,1042.0,10.7,2839.0,54.0,32.0,0.34000015
153,4.63,4.03,3.16,0.041300002,11.3,0.0,98.7,2.24,933.0,3.4,2840.0,54.0,33.0,0.96000004
154,4.78,4.81,4.95,0.0464,13.1,0.0,94.1,3.32,834.0,10.5,2841.0,54.0,34.0,1.1100001
155,4.07,4.62,4.71,0.0444,12.3,0.0,77.2,3.49,1042.0,9.2,2842.0,54.0,35.0,0.4000001
156,3.37,4.02,3.7,0.0398,5.9,0.0,84.8,2.22,1070.0,5.5,2843.0,54.0,36.0,-0.3000002
157,4.07,3.98,3.38,0.048499998,10.8,0.0,78.3,3.37,1051.0,3.1,2844.0,54.0,37.0,0.4000001
158,3.6,3.54,4.46,0.0476,16.4,0.0,94.5,3.11,1073.0,11.7,2845.0,54.0,38.0,-0.07000017
159,4.27,4.53,4.17,0.0354,13.8,0.0,79.0,3.4,1068.0,15.4,2846.0,54.0,39.0,0.5999999
160,3.01,4.87,4.38,0.0435,17.2,0.0,96.6,3.13,1046.0,9.8,2847.0,54.0,40.0,-0.6600001
161,3.08,3.57,4.73,0.0473,12.7,0.0,82.9,2.56,809.0,13.3,2848.0,54.0,41.0,-0.59000015
162,3.34,3.81,4.59,0.0349,3.3,0.0,82.5,2.29,896.0,10.2,2849.0,54.0,42.0,-0.33000016
163,3.85,3.51,3.65,0.0304,5.6,0.0,97.8,2.01,1082.0,6.0,2850.0,54.0,43.0,0.17999983
164,4.62,4.97,3.3,0.0373,5.1,0.0,74.5,3.3,1018.0,15.2,2851.0,54.0,44.0,0.9499998
165,3.26,3.12,3.84,0.038599998,4.9,0.0,76.2,3.19,991.0,13.7,2852.0,54.0,45.0,-0.4100001
166,4.9,4.88,4.34,0.0494,7.9,0.0,96.2,2.7,911.0,17.6,2853.0,54.0,46.0,1.23
167,4.53,4.47,3.19,0.0452,5.7,0.0,88.0,3.04,967.0,9.4,2854.0,54.0,47.0,0.86000013
168,4.49,4.51,3.23,0.0374,12.7,0.0,70.5,2.77,819.0,14.3,2855.0,54.0,48.0,0.8199997
169,4.44,3.88,3.73,0.0478,10.1,0.0,96.0,2.86,871.0,16.5,2856.0,54.0,49.0,0.77
170,3.0,4.54,4.49,0.0353,16.8,0.0,81.2,2.52,1043.0,7.4,2857.0,54.0,50.0,-0.6700001
171,3.58,4.15,4.01,0.0319,14.9,0.0,91.9,2.35,960.0,5.2,2858.0,54.0,51.0,-0.09000015
172,3.18,4.14,3.89,0.0356,11.0,0.0,79.5,2.07,877.0,10.1,2859.0,55.0,0.0,-0.49
173,3.84,4.67,4.88,0.0496,14.5,0.0,83.2,2.15,902.0,12.5,2860.0,55.0,1.0,0.16999984
174,4.46,3.04,3.2,0.038399998,14.9,0.0,70.2,2.4,800.0,6.0,2861.0,55.0,2.0,0.78999996
175,3.75,3.67,4.65,0.0429,8.8,0.0,99.2,3.28,966.0,8.5,2862.0,55.0,3.0,0.07999992
176,4.44,4.13,3.48,0.0369,12.1,0.0,75.8,2.31,800.0,13.5,2863.0,55.0,4.0,0.77
177,4.05,3.21,3.07,0.0395,3.4,0.0,76.2,3.41,1020.0,12.8,2864.0,55.0,5.0,0.3800001
178,4.52,3.27,3.42,0.0356,8.0,0.0,96.9,3.12,946.0,13.1,2865.0,55.0,6.0,0.8499999
179,3.41,4.7,3.96,0.048499998,5.5,0.0,81.5,2.82,817.0,8.9,2866.0,55.0,7.0,-0.26
180,3.74,3.45,3.11,0.0465,13.6,0.0,81.0,3.17,1084.0,11.2,2867.0,55.0,8.0,0.06999993
181,4.11,4.1,4.38,0.0461,10.7,0.0,92.7,3.37,831.0,4.6,2868.0,55.0,9.0,0.44000006
182,3.6,3.7,3.39,0.045300003,3.3,0.0,74.7,3.39,925.0,15.7,2869.0,55.0,10.0,-0.07000017
183,4.7,4.88,4.49,0.0482,15.7,0.0,86.4,2.23,891.0,9.2,2870.0,55.0,11.0,1.0299997
184,4.41,3.57,4.35,0.0324,12.5,0.0,92.6,2.03,1046.0,4.2,2871.0,55.0,12.0,0.7399998
185,3.01,4.47,3.19,0.0479,10.4,0.0,77.4,2.95,949.0,14.5,2872.0,55.0,13.0,-0.6600001
186,4.92,3.83,4.37,0.0346,10.5,0.0,99.9,3.15,866.0,16.4,2873.0,55.0,14.0,1.25
187,3.34,4.65,3.38,0.047199998,15.9,0.0,75.3,2.14,866.0,4.1,2874.0,55.0,15.0,-0.33000016
188,3.22,4.26,3.87,0.0373,11.1,0.0,77.4,2.88,1072.0,11.2,2875.0,55.0,16.0,-0.45000005
189,3.35,4.24,4.89,0.0464,13.9,0.0,88.4,3.28,909.0,15.1,2876.0,55.0,17.0,-0.32000017
190,3.26,4.85,4.49,0.030199999,8.6,0.0,76.4,3.33,854.0,8.5,2877.0,55.0,18.0,-0.4100001
191,4.2,3.21,4.25,0.0462,3.4,0.0,97.4,3.06,801.0,13.5,2878.0,55.0,19.0,0.52999973
192,3.52,3.65,3.51,0.0467,16.3,0.0,94.4,3.04,935.0,8.3,2879.0,55.0,20.0,-0.1500001
193,3.63,4.7,3.83,0.039300002,10.2,0.0,93.8,2.04,938.0,17.4,2880.0,55.0,21.0,-0.03999996
194,4.7,4.41,3.5,0.0352,9.0,0.0,98.7,2.81,914.0,10.6,2881.0,55.0,22.0,1.0299997
195,4.85,3.69,3.03,0.044499997,12.7,0.0,72.7,2.51,853.0,14.6,2882.0,55.0,23.0,1.1799998
196,3.47,3.49,3.94,0.0378,13.1,0.0,84.1,2.24,989.0,13.2,2883.0,55.0,24.0,-0.20000005
197,3.79,4.15,4.96,0.0388,17.2,0.0,93.5,2.51,1068.0,5.1,2884.0,55.0,25.0,0.119999886
198,3.09,3.57,4.94,0.044299997,11.7,0.0,74.2,2.63,985.0,9.9,2885.0,55.0,26.0,-0.58000016
199,4.99,3.02,4.9,0.045700002,9.1,0.0,73.4,3.26,1088.0,11.8,2886.0,55.0,27.0,1.3199997
200,3.15,3.64,4.15,0.047199998,9.7,0.0,93.9,3.1,908.0,12.5,2887.0,55.0,28.0,-0.52
201,3.44,3.31,4.45,0.0401,14.7,0.0,92.1,3.32,1061.0,5.8,2888.0,55.0,29.0,-0.23000002
202,4.16,4.95,4.58,0.040900003,10.1,0.0,89.3,3.26,954.0,10.5,2889.0,55.0,30.0,0.48999977
203,4.39,4.14,4.17,0.0435,3.4,0.0,97.5,2.0,877.0,10.7,2890.0,55.0,31.0,0.7199998
204,4.24,4.5,3.11,0.045100003,3.3,0.0,82.4,2.72,868.0,17.6,2891.0,55.0,32.0,0.5699997
205,4.81,3.47,4.56,0.0481,5.3,0.0,76.4,2.63,966.0,3.5,2892.0,55.0,33.0,1.1399999
206,4.62,4.48,4.54,0.040999997,17.6,0.0,93.2,2.57,957.0,5.1,2893.0,55.0,34.0,0.9499998
207,4.53,4.61,4.86,0.0304,13.6,0.0,92.8,2.5,1011.0,12.2,2894.0,55.0,35.0,0.86000013
208,3.58,4.19,3.21,0.0356,7.3,0.0,75.2,3.16,1009.0,9.8,2895.0,55.0,36.0,-0.09000015
209,3.1,3.23,3.9,0.048499998,3.4,0.0,98.3,2.55,825.0,17.8,2896.0,55.0,37.0,-0.5700002
210,3.31,3.57,4.94,0.0482,14.0,0.0,98.8,2.35,886.0,14.0,2897.0,55.0,38.0,-0.36000013
211,3.51,3.37,4.07,0.0323,14.2,0.0,79.1,3.09,1079.0,15.1,2898.0,55.0,39.0,-0.16000009
212,3.04,3.2,3.21,0.0355,9.1,0.0,93.4,2.04,963.0,17.7,2899.0,55.0,40.0,-0.6300001
213,3.9,3.09,4.73,0.0357,12.2,0.0,84.0,2.89,1031.0,10.0,2900.0,55.0,41.0,0.23000002
214,4.0,4.87,4.6,0.0417,16.2,0.0,74.5,2.36,1017.0,14.3,2901.0,55.0,42.0,0.32999992
215,4.71,4.57,3.62,0.0382,4.6,0.0,88.6,2.83,1005.0,4.3,2902.0,55.0,43.0,1.04
216,3.6,4.53,3.03,0.0322,13.1,0.0,97.0,2.95,917.0,15.4,2903.0,55.0,44.0,-0.07000017
217,4.27,4.35,4.34,0.0381,5.0,0.0,82.9,3.48,1073.0,14.2,2904.0,55.0,45.0,0.5999999
218,4.12,0.0,3.79,0.0464,4.33,0.0,71.4,2.44,824.0,4.65,11.6,4.6,2988.0,0.4499998
219,3.79,4.64,4.33,0.0465,11.6,0.0,71.9,2.54,939.0,4.6,2988.0,57.0,25.0,0.119999886
220,3.65,3.77,3.14,0.0428,16.9,0.0,83.8,2.31,1074.0,11.6,2989.0,57.0,26.0,-0.01999998
